Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,Automotive sales,Total revenues,Net loss,Cash and cash equivalents,Long-term debt,
12/9/2010,32.509998,32.720001,31.65,32.049999,32.049999,406000,2623.149902,2624.840088,2606.23999,2616.669922,2616.669922,1924980000,1230.140015,1234.709961,1226.849976,1233,1233,4522510000,39028,58171,-358903,22488,134177,
12/10/2010,32.049999,32.919998,31.129999,31.52,31.52,429400,2623.280029,2639.409912,2615.419922,2637.540039,2637.540039,1736730000,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4547310000,39028,58171,-358903,22488,134177,
12/13/2010,31.639999,31.77,30.4,30.549999,30.549999,410400,2645.350098,2645.790039,2624.560059,2624.909912,2624.909912,1835330000,1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,4361240000,39028,58171,-358903,22488,134177,
12/14/2010,30.290001,30.389999,27.76,28.530001,28.530001,1765700,2631.340088,2636.850098,2621.050049,2627.719971,2627.719971,1853270000,1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,4132350000,39028,58171,-358903,22488,134177,
12/15/2010,28.67,29.969999,28.530001,29.6,29.6,742900,2625.810059,2643.110107,2613.149902,2617.219971,2617.219971,1863980000,1241.579956,1244.25,1234.01001,1235.22998,1235.22998,4407340000,39028,58171,-358903,22488,134177,
12/16/2010,30,30.91,29.65,30.809999,30.809999,790100,2620.560059,2639.679932,2613.719971,2637.310059,2637.310059,1735290000,1236.339966,1243.75,1232.849976,1242.869995,1242.869995,4736820000,39028,58171,-358903,22488,134177,
12/17/2010,31.34,31.540001,30.709999,31.360001,31.360001,813000,2643.350098,2651.350098,2637.080078,2642.969971,2642.969971,2421830000,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,4632470000,39028,58171,-358903,22488,134177,
12/20/2010,31.639999,32.189999,31.26,31.700001,31.700001,523400,2651.97998,2658.800049,2634.560059,2649.560059,2649.560059,1707950000,1245.76001,1250.199951,1241.51001,1247.079956,1247.079956,3548140000,39028,58171,-358903,22488,134177,
12/21/2010,31.799999,32.689999,31.709999,32.259998,32.259998,777700,2658.939941,2669.01001,2655.949951,2667.610107,2667.610107,1647550000,1249.430054,1255.819946,1249.430054,1254.599976,1254.599976,3479670000,39028,58171,-358903,22488,134177,
12/22/2010,32.25,32.860001,31.700001,32.630001,32.630001,833300,2669,2675.26001,2666.629883,2671.47998,2671.47998,1614040000,1254.939941,1259.390015,1254.939941,1258.839966,1258.839966,1285590000,39028,58171,-358903,22488,134177,
12/23/2010,31.26,32.48,29.92,30.09,30.09,1552600,2667.419922,2671.629883,2661.169922,2665.600098,2665.600098,1270290000,1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,2515020000,39028,58171,-358903,22488,134177,
12/27/2010,28.02,28.58,25.059999,25.549999,25.549999,9301900,2657.090088,2670.570068,2645.379883,2667.27002,2667.27002,1097100000,1254.660034,1258.430054,1251.47998,1257.540039,1257.540039,1992470000,39028,58171,-358903,22488,134177,
12/28/2010,25.85,26.75,25,26.41,26.41,4056300,2671.850098,2673.02002,2658.209961,2662.879883,2662.879883,1130200000,1259.099976,1259.900024,1256.219971,1258.51001,1258.51001,2478450000,39028,58171,-358903,22488,134177,
12/29/2010,27.030001,28.01,26.5,27.73,27.73,3319200,2667.179932,2671.22998,2664.51001,2666.929932,2666.929932,1122150000,1258.780029,1262.599976,1258.780029,1259.780029,1259.780029,2214380000,39028,58171,-358903,22488,134177,
12/30/2010,27.700001,27.9,26.379999,26.5,26.5,2041100,2665.679932,2671.110107,2661.830078,2662.97998,2662.97998,1074350000,1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,1970720000,39028,58171,-358903,22488,134177,
12/31/2010,26.57,27.25,26.5,26.629999,26.629999,1417900,2660.580078,2662.389893,2649.040039,2652.870117,2652.870117,1026600000,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,1799770000,39028,58171,-358903,22488,134177,
1/3/2011,26.84,27,25.9,26.620001,26.620001,1283000,2676.649902,2704.860107,2676.340088,2691.52002,2691.52002,1919660000,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,4286670000,39028,58171,-358903,22488,134177,
1/4/2011,26.66,26.950001,26.02,26.67,26.67,1187400,2699.860107,2700.879883,2663.639893,2681.25,2681.25,2015440000,1272.949951,1274.119995,1262.660034,1270.199951,1270.199951,4796420000,39028,58171,-358903,22488,134177,
1/5/2011,26.48,26.9,26.190001,26.83,26.83,1446700,2673.909912,2702.199951,2671.889893,2702.199951,2702.199951,2060750000,1268.780029,1277.630005,1265.359985,1276.560059,1276.560059,4764920000,39028,58171,-358903,22488,134177,
1/6/2011,26.83,28,26.809999,27.879999,27.879999,2061200,2704.379883,2712.350098,2697.72998,2709.889893,2709.889893,2095490000,1276.290039,1278.170044,1270.430054,1273.849976,1273.849976,4844100000,39028,58171,-358903,22488,134177,
1/7/2011,28,28.58,27.9,28.24,28.24,2247900,2712.75,2715.959961,2676.360107,2703.169922,2703.169922,1976220000,1274.410034,1276.829956,1261.699951,1271.5,1271.5,4963110000,39028,58171,-358903,22488,134177,
1/10/2011,28.17,28.68,28.049999,28.450001,28.450001,1342700,2691.469971,2712.320068,2682.25,2707.800049,2707.800049,1868870000,1270.839966,1271.52002,1262.180054,1269.75,1269.75,4036450000,39028,58171,-358903,22488,134177,
1/11/2011,28.59,28.709999,26.92,26.959999,26.959999,1710200,2719.600098,2722.75,2706.580078,2716.830078,2716.830078,1893100000,1272.579956,1277.25,1269.619995,1274.47998,1274.47998,4050750000,39028,58171,-358903,22488,134177,
1/12/2011,27.01,27.4,26.52,26.959999,26.959999,964400,2731.449951,2737.330078,2722.320068,2737.330078,2737.330078,1873960000,1275.650024,1286.869995,1275.650024,1285.959961,1285.959961,4226940000,39028,58171,-358903,22488,134177,
1/13/2011,26.959999,26.969999,26.16,26.219999,26.219999,723600,2734.929932,2742.429932,2727.139893,2735.290039,2735.290039,1923900000,1285.780029,1286.699951,1280.469971,1283.76001,1283.76001,4310840000,39028,58171,-358903,22488,134177,
1/14/2011,26.15,26.58,25.610001,25.75,25.75,1192000,2732.47998,2755.300049,2729.620117,2755.300049,2755.300049,2020210000,1282.900024,1293.23999,1281.23999,1293.23999,1293.23999,4661590000,39028,58171,-358903,22488,134177,
1/18/2011,25.48,25.639999,24.75,25.639999,25.639999,1621700,2744.800049,2766.169922,2744.26001,2765.850098,2765.850098,2020190000,1293.219971,1296.060059,1290.160034,1295.02002,1295.02002,5284990000,39028,58171,-358903,22488,134177,
1/19/2011,25.27,25.469999,23.75,24.030001,24.030001,2371500,2762.810059,2764.350098,2717.790039,2725.360107,2725.360107,2130930000,1294.52002,1294.599976,1278.920044,1281.920044,1281.920044,4743710000,39028,58171,-358903,22488,134177,
1/20/2011,24.030001,24.450001,22.370001,22.620001,22.620001,2279900,2712.399902,2714.100098,2686.590088,2704.290039,2704.290039,2323250000,1280.849976,1283.349976,1271.26001,1280.26001,1280.26001,4935320000,39028,58171,-358903,22488,134177,
1/21/2011,23.120001,23.59,22.709999,23.040001,23.040001,1217000,2716.919922,2722.73999,2688.530029,2689.540039,2689.540039,1916960000,1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,4935320000,39028,58171,-358903,22488,134177,
1/24/2011,23.530001,24.809999,23.23,24.49,24.49,1645100,2693.030029,2719.72998,2687.969971,2717.550049,2717.550049,1871300000,1283.290039,1291.930054,1282.469971,1290.839966,1290.839966,3902470000,39028,58171,-358903,22488,134177,
1/25/2011,24.65,24.889999,24.02,24.68,24.68,1271500,2704.25,2719.340088,2697.51001,2719.25,2719.25,1936120000,1288.170044,1291.26001,1281.069946,1291.180054,1291.180054,4595380000,39028,58171,-358903,22488,134177,
1/26/2011,24.709999,24.879999,24.1,24.75,24.75,1079900,2724.52002,2746.030029,2717.629883,2739.5,2739.5,2031410000,1291.969971,1299.73999,1291.969971,1296.630005,1296.630005,4730980000,39028,58171,-358903,22488,134177,
1/27/2011,24.74,25.08,24.530001,24.92,24.92,895700,2745.159912,2763.639893,2740.300049,2755.280029,2755.280029,2020550000,1297.51001,1301.290039,1294.410034,1299.540039,1299.540039,4309190000,39028,58171,-358903,22488,134177,
1/28/2011,24.879999,24.879999,23.75,24.01,24.01,1048400,2755.280029,2755.280029,2679.570068,2686.889893,2686.889893,2371140000,1299.630005,1302.670044,1275.099976,1276.339966,1276.339966,5618630000,39028,58171,-358903,22488,134177,
1/31/2011,24.049999,24.120001,23.5,24.1,24.1,830300,2693.300049,2706.300049,2676.870117,2700.080078,2700.080078,1952310000,1276.5,1287.170044,1276.5,1286.119995,1286.119995,4167160000,39028,58171,-358903,22488,134177,
2/1/2011,24.309999,24.73,23.540001,23.91,23.91,707800,2717.610107,2755.969971,2716.639893,2751.189941,2751.189941,2255990000,1289.140015,1308.859985,1289.140015,1307.589966,1307.589966,5164500000,39028,58171,-358903,22488,134177,
2/2/2011,24.16,24.18,23.67,23.940001,23.940001,569500,2744.679932,2758.51001,2743.76001,2749.560059,2749.560059,2024600000,1305.910034,1307.609985,1302.619995,1304.030029,1304.030029,4098260000,39028,58171,-358903,22488,134177,
2/3/2011,23.82,23.9,23.15,23.629999,23.629999,512000,2746.73999,2757.540039,2725.780029,2753.879883,2753.879883,1941260000,1302.77002,1308.599976,1294.829956,1307.099976,1307.099976,4370990000,39028,58171,-358903,22488,134177,
2/4/2011,23.440001,23.67,23.219999,23.459999,23.459999,544000,2755.850098,2769.699951,2747.860107,2769.300049,2769.300049,1956710000,1307.01001,1311,1301.670044,1310.869995,1310.869995,3925950000,39028,58171,-358903,22488,134177,
2/7/2011,23.26,23.26,22.879999,23.07,23.07,895100,2773.26001,2796.5,2772.810059,2783.98999,2783.98999,1768090000,1311.849976,1322.849976,1311.849976,1319.050049,1319.050049,3902270000,39028,58171,-358903,22488,134177,
2/8/2011,23.780001,25.25,23,24.49,24.49,3504900,2782.409912,2797.050049,2776.350098,2797.050049,2797.050049,1803010000,1318.76001,1324.869995,1316.030029,1324.569946,1324.569946,3881530000,39028,58171,-358903,22488,134177,
2/9/2011,24.129999,24.18,22.790001,23.209999,23.209999,2635600,2791.129883,2798.909912,2780.889893,2789.070068,2789.070068,1930820000,1322.47998,1324.540039,1314.890015,1320.880005,1320.880005,3922240000,39028,58171,-358903,22488,134177,
2/10/2011,23.26,23.639999,22.809999,23.219999,23.219999,836100,2764.76001,2791.429932,2762.340088,2790.449951,2790.449951,2497540000,1318.130005,1322.780029,1311.73999,1321.869995,1321.869995,4184610000,39028,58171,-358903,22488,134177,
2/11/2011,23.25,23.75,22.940001,23.25,23.25,634500,2783.159912,2810.560059,2778.209961,2809.439941,2809.439941,2066700000,1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,4219300000,39028,58171,-358903,22488,134177,
2/14/2011,23.639999,24.139999,23.049999,23.08,23.08,1283100,2810.189941,2819.870117,2808.27002,2817.179932,2817.179932,1964780000,1328.72998,1332.959961,1326.900024,1332.319946,1332.319946,3567040000,39028,58171,-358903,22488,134177,
2/15/2011,23.01,23.17,22.559999,22.84,22.84,953700,2809.02002,2813.129883,2798.830078,2804.350098,2804.350098,2006220000,1330.430054,1330.430054,1324.609985,1328.01001,1328.01001,3926860000,39028,58171,-358903,22488,134177,
2/16/2011,23.1,24.969999,23.07,24.73,24.73,4115100,2815.090088,2828.189941,2811.52002,2825.560059,2825.560059,2276980000,1329.51001,1337.609985,1329.51001,1336.319946,1336.319946,1966450000,39028,58171,-358903,22488,134177,
2/17/2011,24.629999,25.49,23.549999,23.6,23.6,2618400,2816.120117,2835.199951,2815.080078,2831.580078,2831.580078,1939320000,1334.369995,1341.5,1331,1340.430054,1340.430054,1966450000,39028,58171,-358903,22488,134177,
2/18/2011,23.33,23.49,22.959999,23.18,23.18,2370700,2833.350098,2840.51001,2823.649902,2833.949951,2833.949951,2109460000,1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,1162310000,39028,58171,-358903,22488,134177,
2/22/2011,22.879999,23,21.780001,21.870001,21.870001,2064600,2795.439941,2808.179932,2752.75,2756.419922,2756.419922,2262100000,1338.910034,1338.910034,1312.329956,1315.439941,1315.439941,1322780000,39028,58171,-358903,22488,134177,
2/23/2011,22.18,22.5,21.110001,21.83,21.83,1605600,2755.199951,2761.699951,2705.540039,2722.98999,2722.98999,2479150000,1315.439941,1317.910034,1299.550049,1307.400024,1307.400024,1330340000,39028,58171,-358903,22488,134177,
2/24/2011,21.780001,22.58,21.5,22.530001,22.530001,1055300,2726.590088,2745.290039,2707.800049,2737.899902,2737.899902,2065290000,1307.089966,1310.910034,1294.26001,1306.099976,1306.099976,1222900000,39028,58171,-358903,22488,134177,
2/25/2011,22.809999,23.85,22.690001,23.610001,23.610001,1346300,2752.159912,2781.120117,2751.810059,2781.050049,2781.050049,1867820000,1307.339966,1320.609985,1307.339966,1319.880005,1319.880005,3836030000,39028,58171,-358903,22488,134177,
2/28/2011,23.74,24.1,23.5,23.889999,23.889999,1051200,2791.280029,2798.429932,2767.610107,2782.27002,2782.27002,2009500000,1321.609985,1329.380005,1320.550049,1327.219971,1327.219971,1252850000,39028,58171,-358903,22488,134177,
3/1/2011,24.049999,24.32,23.700001,23.940001,23.940001,1106400,2791.080078,2791.22998,2730.719971,2737.409912,2737.409912,2212860000,1328.640015,1332.089966,1306.140015,1306.329956,1306.329956,1180420000,39028,58171,-358903,22488,134177,
3/2/2011,23.82,24.280001,23.73,24.02,24.02,663300,2735.050049,2763.949951,2734.080078,2748.070068,2748.070068,1986900000,1305.469971,1314.189941,1302.579956,1308.439941,1308.439941,1025000000,39028,58171,-358903,22488,134177,
3/3/2011,24.48,24.790001,24.059999,24.360001,24.360001,640200,2774.47998,2802.320068,2774.47998,2798.73999,2798.73999,1990380000,1312.369995,1332.280029,1312.369995,1330.969971,1330.969971,4340470000,39028,58171,-358903,22488,134177,
3/4/2011,24.48,24.99,23.780001,24.950001,24.950001,1580100,2797.639893,2798.070068,2768.120117,2784.669922,2784.669922,1897900000,1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,4223740000,39028,58171,-358903,22488,134177,
3/7/2011,24.93,25.4,24.700001,24.940001,24.940001,2033600,2793.189941,2794.820068,2724.51001,2745.629883,2745.629883,2189970000,1322.719971,1327.680054,1303.98999,1310.130005,1310.130005,3964730000,39028,58171,-358903,22488,134177,
3/8/2011,24.6,24.959999,24,24.66,24.66,1399900,2745.22998,2775.409912,2729.850098,2765.77002,2765.77002,1835540000,1311.050049,1325.73999,1306.859985,1321.819946,1321.819946,4531420000,39028,58171,-358903,22488,134177,
3/9/2011,24.66,24.99,24.27,24.719999,24.719999,924800,2756.340088,2761.77002,2737.679932,2751.719971,2751.719971,1996700000,1319.920044,1323.209961,1312.27002,1320.02002,1320.02002,3709520000,39028,58171,-358903,22488,134177,
3/10/2011,24.440001,24.49,23.73,24.01,24.01,1017000,2719.290039,2721.209961,2695.080078,2701.02002,2701.02002,2363330000,1315.719971,1315.719971,1294.209961,1295.109985,1295.109985,4723020000,39028,58171,-358903,22488,134177,
3/11/2011,23.85,24.25,23.530001,24.07,24.07,930800,2689.649902,2724.610107,2689.409912,2715.610107,2715.610107,1851810000,1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,3740400000,39028,58171,-358903,22488,134177,
3/14/2011,23.82,24,23.200001,23.25,23.25,1166000,2695.659912,2715.219971,2682.090088,2700.969971,2700.969971,1782070000,1301.189941,1301.189941,1286.369995,1296.390015,1296.390015,4050370000,39028,58171,-358903,22488,134177,
3/15/2011,22.200001,22.959999,21.799999,22.950001,22.950001,1318800,2619.399902,2680.570068,2618.5,2667.330078,2667.330078,2359830000,1288.459961,1288.459961,1261.119995,1281.869995,1281.869995,5201400000,39028,58171,-358903,22488,134177,
3/16/2011,22.860001,23.25,22.690001,22.82,22.82,1169700,2652.919922,2669.27002,2603.5,2616.820068,2616.820068,2596000000,1279.459961,1280.910034,1249.050049,1256.880005,1256.880005,5833000000,39028,58171,-358903,22488,134177,
3/17/2011,23.24,23.43,22.639999,22.809999,22.809999,922600,2656.080078,2660.5,2634.169922,2636.050049,2636.050049,1994360000,1261.609985,1278.880005,1261.609985,1273.719971,1273.719971,4134950000,39028,58171,-358903,22488,134177,
3/18/2011,23.190001,23.190001,22.51,22.959999,22.959999,687900,2665.540039,2665.560059,2639.76001,2643.669922,2643.669922,1986900000,1276.709961,1288.880005,1276.180054,1279.209961,1279.209961,4685500000,39028,58171,-358903,22488,134177,
3/21/2011,23.049999,23.049999,22.540001,22.73,22.73,411700,2675.469971,2699.699951,2674.98999,2692.090088,2692.090088,1751060000,1281.650024,1300.579956,1281.650024,1298.380005,1298.380005,4223730000,39028,58171,-358903,22488,134177,
3/22/2011,22.73,22.860001,22,22.190001,22.190001,582900,2692.129883,2695.459961,2679.409912,2683.870117,2683.870117,1657430000,1298.290039,1299.349976,1292.699951,1293.77002,1293.77002,3576550000,39028,58171,-358903,22488,134177,
3/23/2011,22.110001,22.27,21.77,22.209999,22.209999,422800,2677.560059,2704.300049,2660.169922,2698.300049,2698.300049,1769950000,1292.189941,1300.51001,1284.050049,1297.540039,1297.540039,3842350000,39028,58171,-358903,22488,134177,
3/24/2011,22.139999,22.379999,21.98,22.33,22.33,462200,2715.879883,2740.389893,2703.419922,2736.419922,2736.419922,1954180000,1300.609985,1311.339966,1297.73999,1309.660034,1309.660034,4223740000,39028,58171,-358903,22488,134177,
3/25/2011,22.43,23,22.4,22.75,22.75,568000,2746.340088,2762.550049,2740.169922,2743.060059,2743.060059,1857570000,1311.800049,1319.180054,1310.150024,1313.800049,1313.800049,4223740000,39028,58171,-358903,22488,134177,
3/28/2011,22.700001,23.540001,22.549999,23.25,23.25,1058100,2752.330078,2754.629883,2730.679932,2730.679932,2730.679932,1669260000,1315.449951,1319.73999,1310.189941,1310.189941,1310.189941,3215170000,39028,58171,-358903,22488,134177,
3/29/2011,23.299999,24,23.209999,23.92,23.92,755400,2727.830078,2756.889893,2720.189941,2756.889893,2756.889893,1631160000,1309.369995,1319.449951,1305.26001,1319.439941,1319.439941,3482580000,39028,58171,-358903,22488,134177,
3/30/2011,24.110001,24.49,23.01,23.709999,23.709999,1223300,2772.360107,2779.949951,2763.77002,2776.790039,2776.790039,1818410000,1321.890015,1331.73999,1321.890015,1328.26001,1328.26001,3809570000,39028,58171,-358903,22488,134177,
3/31/2011,26.549999,28.709999,26.5,27.75,27.75,11517800,2774.22998,2783.97998,2769.52002,2781.070068,2781.070068,1896420000,1327.439941,1329.77002,1325.030029,1325.829956,1325.829956,3566270000,39028,58171,-358903,22488,134177,
4/1/2011,27.450001,28.18,26.57,26.66,26.66,2864800,2796.669922,2802.629883,2779.709961,2789.600098,2789.600098,2090120000,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,4223740000,39028,58171,-358903,22488,134177,
4/4/2011,26.83,27,25.23,25.83,25.83,2609300,2796.26001,2799.72998,2778.870117,2789.189941,2789.189941,1705920000,1333.560059,1336.73999,1329.099976,1332.869995,1332.869995,4223740000,39028,58171,-358903,22488,134177,
4/5/2011,25.9,27,25.690001,26.700001,26.700001,3180900,2787.780029,2806.199951,2785.27002,2791.189941,2791.189941,1954520000,1332.030029,1338.209961,1330.030029,1332.630005,1332.630005,3852280000,39028,58171,-358903,22488,134177,
